0,1000000,1000000,0,1,0,0,1
1,1000000,1000000,0,2,0,0,1
2,1000000,1000000,0,4,0,0,1
3,1000000,1000000,0,10.000228,1.999999987019967,0.001999999987019967,1
4,1000000,1000000,0,26.003344,7.742207748262918,0.007742207748262918,1
5,1000000,1000000,0,64.01933200000001,30.46254556466175,0.03046254556466175,1
6,1000000,1000000,0,158.92446,91.84567820975241,0.09184567820975241,1
7,1000000,1000000,0,365.712024,277.4133783327771,0.2774133783327771,1
8,1000000,1000000,0,862.504424,698.7581519624421,0.6987581519624421,1
10,1000000,1000000,0,4541.417172,4563.519681076612,4.563519681076611,1
9,1000000,1000000,0,1903.89844,1804.074524858687,1.804074524858686,1
11,1000000,1000000,0,10224.833504,11691.01641062132,11.69101641062132,1
12,1000000,1000000,0,24113.54644,28797.30431826234,28.79730431826234,1
13,1000000,1000000,0,53223.835568,70974.74282888138,70.97474282888138,1
14,1000000,1000000,0,123814.362884,173130.161183565,173.130161183565,1
15,1000000,1000000,0,268995.75554,419485.2391493039,419.4852391493039,1
16,1000000,1000000,0,616584.8823159999,997995.3694840347,997.9953694840348,1
17,1000000,1000000,0,1327104.751892,2385838.452051044,2385.838452051044,1
18,1000000,1000000,0,3033341.65966,5676009.029030662,5676.009029030663,1
19,1000000,1000000,0,6447547.801912,13309212.57102844,13309.21257102844,1
20,1000000,1000000,0,14524086.260008,31553602.25401698,31553.60225401698,1
21,1000000,1000000,0,30443661.0368909,71369006.5918408,71369.00659184081,1.003357
22,1000000,998565,0,68556501.83088744,168776838.9346971,168898.0668037402,1.017404976140762
23,1000000,990308,0,143026835.7096692,379835845.9421988,381690.0193771278,1.028296247228135
24,1000000,982562,0,317494525.5260234,883955610.2025105,891765.1053802441,1.054528874513771
25,1000000,967513,0,656739465.3198639,2000429755.10482,2033737.521388291,1.076267709064374
26,1000000,952499,0,1438508525.789901,4466953593.306852,4576981.704792329,1.111625314042324
27,1000000,931579,0,2944818388.791962,9784085399.598186,10137022.01745182,1.141628353580319
28,1000000,910429,0,6399655033.610997,21880181142.89547,22931257.52873151,1.185441149172533
29,1000000,884101,0,13088326268.15541,49937331905.52111,53109766.72694352,1.227311133004035
30,1000000,858975,0,28234372141.16849,109621086658.6149,118277964.1891546,1.280117582001804
31,1000000,828181,0,56200398628.37716,230590478053.6036,253383737.7591248,1.333687925707062
32,1000000,797903,0,119721528879.4438,492751121084.6968,551635963.6571434,1.399126209576853
33,1000000,763035,0,236332286962.7828,1063186022244.188,1217130172.470116,1.466139823206013
34,1000000,730755,0,502711175808.9033,2400162002359.044,2807725577.067407,1.544766713878112
35,1000000,692964,0,982279024080.8461,5502669484755.573,6610253141.980619,1.630223215058791
36,1000000,656107,0,2070130913785.423,11433069960123.05,14114825889.25595,1.724483963743719
37,1000000,618157,0,4001260393771.042,23340412313162.89,29686508889.40782,1.831546031186252
38,1000000,580960,0,8234072488671.178,50577542951036.11,66356674313.72314,1.944460892316166
39,1000000,542021,0,15306864640338.4,82483039542311.2,112035743340.8271,2.076242433411251
40,1000000,503191,0,31677370036318.45,184727268383290.2,260414148357.5072,2.212207690519107
41,1000000,464596,0,58744484686376.23,362370848378554.1,531637392866.909,2.369002315990667
42,1000000,427435,0,119955786109756.2,972434890777621,1487392174957.24,2.541984161334472
43,1000000,391618,0,223418671344143,1637857994620994,2617248275600.626,2.72818665127752
44,1000000,355146,0,440218198912523.4,3603954674085835,6047499714747.993,2.930321614209368
45,1000000,321230,0,806908016351865,6481585361902631,11435974970691.2,3.161168010459795
46,1000000,288697,0,1585319128021221,1.282138535763097e+16,23862383329568.34,3.399020426260058
47,1000000,256328,0,2732134837530474,1.935765481051081e+16,38234438503856.39,3.694496894603789
48,1000000,227466,0,5564778645665394,4.705093269752928e+16,98652930743692.17,3.974044472580518
49,1000000,199696,0,9701354140876122,8.32149619366757e+16,186215889531568.3,4.339410904574954
50,1000000,174608,0,1.836871531904176e+16,1.66862271829406e+17,399324616525889.9,4.679986025840741
51,1000000,150922,0,3.265405171930249e+16,3.792040141935862e+17,976105253440316.5,5.124017704509614
52,1000000,130133,0,5.822055131466105e+16,4.832464384930257e+17,1339599389853116,5.522227259803432
53,1000000,110607,0,1.044619963873956e+17,1.336253915660567e+18,4017886684652539,6.03748406520383
54,1000000,94177,0,1.928266621751577e+17,3.098261976211151e+18,1.009591559696489e+16,6.537466685071727
55,1000000,78528,0,3.157228797458756e+17,3.372445750018892e+18,1.203462892693337e+16,7.137365016299919
